,Unnamed: 0,Unnamed: 0.1,id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome,Food and Dining,Entertainment,Shopping,Bills and Utilities,Auto and Transport,Home,Taxes,Health and Fitness,Fees and Charges,Mortgage and Rent,Travel,spending
5547,1547,1547,92539851-2038-4a57-96d7-1e79797c1438,57,With Spouse,Toronto,43.67093796,-79.28913226,fulltime,57391.9,136,7,6,0,15,8,0,0,0,0,0,55321.51
5554,1554,1554,a3c8e553-288a-4d0e-8f23-d26eb644bff2,53,With Spouse,Toronto,43.673863,-79.40249726,fulltime,102123.45,146,6,138,26,27,10,0,0,0,0,0,110492.49
5564,1564,1564,a6f9b8c4-e058-41e3-a0e2-1541b30ff768,40,With Spouse,Toronto,43.68237563,-79.31477641,fulltime,50032,152,8,13,35,12,12,5,0,0,0,0,40188.94
5568,1568,1568,5d526a98-93c7-4b96-83f1-4957baa2adfe,36,With Spouse,Toronto,43.64784548,-79.40585328,fulltime,38101,150,7,10,41,15,11,0,0,0,0,0,30772.19
5569,1569,1569,696e3ef1-b72b-4fe7-8394-1498084d5566,47,With Spouse,Toronto,43.67019194,-79.3324218,fulltime,47144.9,148,7,17,0,14,9,1,0,0,0,0,38225.57
5571,1571,1571,2454f26c-b265-4a9c-b344-abb15cc15ec1,27,With Spouse,Toronto,43.65902759,-79.4856982,fulltime,20223.06,152,6,15,6,25,9,0,0,0,0,0,19763.92
5577,1577,1577,85796647-0e4e-4cd2-a121-95beb0104100,46,With Spouse,Toronto,43.71258871,-79.39697262,parttime,32311.4,146,7,16,12,28,9,5,0,0,0,0,29372.18
5581,1581,1581,f9556f74-bfe8-486e-a67e-b7dc6cb5a515,50,With Spouse,Toronto,43.68064827,-79.41806192,unemployed,0,117,0,9,0,0,0,0,0,6,0,0,3067.310584
5582,1582,1582,25b0adca-2813-427a-8e74-b6939990e257,60,With Spouse,Toronto,43.65664362,-79.35479174,fulltime,62906.15,144,6,5,0,18,8,0,0,0,0,0,63664.5
5583,1583,1583,423fa900-5995-40a6-8d58-aaec0996a22c,55,With Spouse,Toronto,43.65566722,-79.34131569,parttime,32855.5,141,7,148,13,25,9,2,0,0,0,0,29801.81
5584,1584,1584,fc87823c-cbc8-43d3-8f30-33b67138d374,47,With Spouse,Toronto,43.67019194,-79.3324218,fulltime,46593.8,142,7,18,29,28,10,6,13,0,0,0,36986.07
5586,1586,1586,d5caf659-61dc-4347-a5c6-d82fe2e7d2c0,53,With Spouse,Toronto,43.66316617,-79.41339451,fulltime,59110,140,8,147,41,20,12,5,0,0,0,0,53006.03
5588,1588,1588,02deab9c-ec27-4d53-8e5c-3219f34a2b9f,42,With Spouse,Toronto,43.64233636,-79.41608435,fulltime,40426.1,142,7,15,13,26,9,0,0,0,0,0,36786.45
5593,1593,1593,15995477-043d-4a03-baf1-43f08af5a3df,34,With Spouse,Toronto,43.68069879,-79.44380218,fulltime,43655,151,7,21,12,18,9,0,13,0,0,0,44949.55
5598,1598,1598,4891240d-d856-4450-a857-b9ff787c8b80,58,With Spouse,Toronto,43.69691738,-79.40676016,fulltime,126820.85,147,5,16,0,15,9,0,11,0,0,0,128231.58
5599,1599,1599,16d44f0d-3c22-460e-a05f-9a89d34b2841,53,With Spouse,Toronto,43.67750603,-79.33890389,parttime,30146.1,139,7,16,6,14,12,1,0,0,0,0,28852.6
5602,1602,1602,dbb3e891-84af-4f16-8f26-eccfda5b01f6,34,With Spouse,Toronto,43.69839519,-79.39492383,fulltime,35461,150,6,13,6,17,9,0,0,0,0,0,35792.8
5603,1603,1603,a38332bb-0a22-47c1-b8f9-f95286d43a97,36,With Spouse,Toronto,43.67040561,-79.33583691,fulltime,82743,146,6,10,19,21,10,0,0,0,0,0,90209.84
5607,1607,1607,970d4958-bf32-4c74-8f5a-48c40f635774,40,With Spouse,Toronto,43.70035624,-79.39735013,fulltime,64290,147,7,17,18,9,8,1,0,0,7,0,68927.64
5611,1611,1611,89700432-42e8-4ddb-b991-d01f9ec78253,55,With Spouse,Toronto,43.67880506,-79.3358716,fulltime,53709.6,143,7,5,0,28,7,2,0,0,0,0,56185.03
5620,1620,1620,b7f76e5a-c55f-4abc-829a-9a1f760fb091,51,With Spouse,Toronto,43.66956979,-79.37520856,parttime,19079.65,145,5,5,12,17,9,2,0,0,0,0,14757.19
5623,1623,1623,72855d3d-4a7c-41fc-bc80-b123ed43c419,52,With Spouse,Toronto,43.65537057,-79.46250686,parttime,25832.45,145,7,14,0,26,8,0,0,0,7,0,14208.63
5635,1635,1635,03bfc00b-913a-4936-99bd-a23a2b025c7c,49,With Spouse,Toronto,43.67132863,-79.40598867,fulltime,50227.1,144,7,10,13,14,9,6,0,7,0,2,50739.51
5636,1636,1636,13d78276-8f22-42a1-89c0-ee65288ab3e1,34,With Spouse,Toronto,43.70035624,-79.39735013,fulltime,64542,150,8,22,0,27,11,0,0,0,0,4,67735.94
5638,1638,1638,c996afb0-900c-4c36-aee8-3174f8e48924,53,With Spouse,Toronto,43.70882105,-79.38946915,fulltime,70454.75,146,6,137,20,15,8,0,0,0,0,0,75384.4
5644,1644,1644,29e650c3-0815-41c2-b886-65b88f279d43,38,With Spouse,Toronto,43.64295721,-79.42761162,fulltime,31041,150,7,10,6,24,7,2,0,0,0,0,31391.81
5645,1645,1645,2ef00543-fd1b-4f65-be95-e241062726fd,38,With Spouse,Toronto,43.71258871,-79.39697262,fulltime,34441,145,7,16,19,14,9,1,0,7,0,0,32456.48
5651,1651,1651,aec977c4-8af4-44e1-bc58-3f70a58dc5e8,39,With Spouse,Toronto,43.68679966,-79.30492634,fulltime,53573,145,6,147,7,20,9,0,10,0,0,0,47037.16
5662,1662,1662,4411c059-ac27-42b2-acc9-a712c2a909a2,46,With Spouse,Toronto,43.68190055,-79.35665268,fulltime,64479.8,145,7,10,0,17,8,0,14,0,0,0,58851.84
5663,1663,1663,6c9dd2e3-feb7-4c04-9918-a949a82a906b,57,With Spouse,Toronto,43.66670385,-79.40933471,fulltime,52212.3,143,8,19,12,14,9,0,0,0,0,0,55040.02
5666,1666,1666,78ee4c7f-c592-4592-96c0-eea8e77b9a83,52,With Spouse,Toronto,43.66397688,-79.41231344,parttime,25121.75,150,6,7,6,16,8,0,0,0,0,0,23266.75
5667,1667,1667,c0b31072-686c-4826-8a02-1e7d665aa822,53,With Spouse,Toronto,43.64989308,-79.39643131,parttime,30087.45,144,6,6,12,12,8,0,0,0,0,0,31051.37
5668,1668,1668,425aa30f-5e65-41c6-ba4b-09dabcf67652,56,With Spouse,Toronto,43.70794269,-79.39786072,unemployed,0,109,0,6,0,0,0,0,0,6,0,0,2412.622291
5672,1672,1672,a8d6f49f-ad39-4742-bbe8-9a6aca54a537,54,With Spouse,Toronto,43.70992738,-79.39390214,fulltime,47236.25,138,6,137,40,16,10,1,0,0,0,0,39081.58
5675,1675,1675,208f1d5f-b213-4e4a-8183-9a6958b97aaf,36,With Spouse,Toronto,43.65952634,-79.45677465,fulltime,31181,152,6,20,12,13,8,0,0,0,0,0,31215.15
5693,1693,1693,78008c47-56dd-4ce0-ad2f-c2297df8e035,65,With Spouse,Toronto,43.70794269,-79.39786072,parttime,32439.65,149,7,15,37,13,8,6,13,7,0,0,23565.53
5695,1695,1695,a6ec6b26-c452-44a4-9b68-9c1d10042273,34,With Spouse,Toronto,43.66670385,-79.40933471,fulltime,49252,144,7,23,6,15,8,1,0,0,0,0,51601.95
5699,1699,1699,1004e2ae-955a-4230-99f8-99605697f59b,38,With Spouse,Toronto,43.64548252,-79.480877,unemployed,0,109,0,10,0,0,0,0,0,6,0,0,3055.493056
5703,1703,1703,450e8f62-ebd4-4a44-8ef4-924f706468a1,34,With Spouse,Toronto,43.68185366,-79.29112857,fulltime,58559,154,7,20,34,14,13,6,12,0,0,0,51765.38
5705,1705,1705,e1098670-2ca7-4bf9-9b77-598f68902464,34,With Spouse,Toronto,43.65577749,-79.37250629,unemployed,0,114,0,13,0,0,0,0,0,6,0,0,2745.531257
5706,1706,1706,1dae1710-2ab4-483c-b4f4-294fbc83e5e3,39,With Spouse,Toronto,43.68397072,-79.32996028,fulltime,45684,146,8,17,40,15,9,6,14,0,0,0,39825.09
5716,1716,1716,bd777bc6-e686-477d-9f5d-0beb9159570d,40,With Spouse,Toronto,43.70045978,-79.38219847,unemployed,0,115,0,8,0,0,0,0,0,6,0,0,2991.868491
5721,1721,1721,b765a817-ae05-4e65-b0aa-340cd5439b5f,39,With Spouse,Toronto,43.64295721,-79.42761162,fulltime,32122,145,6,16,20,21,10,0,0,0,7,0,29782.48
5722,1722,1722,12b89dc6-a1ec-4666-97b5-0cd9dfbfe798,52,With Spouse,Toronto,43.68351926,-79.31306029,parttime,31723.9,141,7,138,13,16,9,0,0,0,0,0,19182.24
5723,1723,1723,36f0c964-e324-43f1-84e3-e3e6eb042ebc,53,With Spouse,Toronto,43.65040499,-79.39216843,fulltime,46342.7,146,7,15,6,22,6,0,0,0,0,0,48273.5
5737,1737,1737,8050fdd5-4a82-48c7-affa-f1452810df81,40,With Spouse,Toronto,43.66604125,-79.36389944,fulltime,132290,145,8,18,27,17,11,5,0,0,0,0,124426.72
5739,1739,1739,0510de5b-dbd5-4e28-b593-44498648a5e3,58,With Spouse,Toronto,43.65664509,-79.40080852,parttime,20687.35,149,7,7,13,25,9,0,0,0,0,0,19421.31
5740,1740,1740,221fcf44-29b8-4b0d-ace9-7d31737bf393,32,With Spouse,Toronto,43.64525133,-79.41678274,parttime,18073.77,148,6,20,0,12,9,1,13,4,0,0,12369.50334
5741,1741,1741,df184703-f965-4ff0-b798-176e8d4b080d,53,With Spouse,Toronto,43.67642857,-79.39761019,fulltime,40928.5,143,6,7,27,28,9,5,14,0,0,0,36873.37
5742,1742,1742,14bb4141-4495-43e3-97b8-d37a77501fd5,44,With Spouse,Toronto,43.66063689,-79.36460865,parttime,25498,147,6,139,35,17,7,5,0,0,0,0,15943.2
5745,1745,1745,bd4f7f4b-8a41-4016-ad06-6d680ad24acd,34,With Spouse,Toronto,43.68494705,-79.39678125,fulltime,92495,151,8,152,14,17,8,0,13,0,0,0,99422.99
5749,1749,1749,38ae674f-3540-4db0-a063-104edbdd39a0,27,With Spouse,Toronto,43.71129881,-79.41209806,unemployed,0,118,0,13,0,0,0,0,0,6,0,0,1788.937437
5751,1751,1751,236d07a2-b59e-4124-af1c-1ddeffa3f457,44,With Spouse,Toronto,43.66063689,-79.36460865,parttime,30530.5,146,5,8,6,24,8,1,0,0,0,0,21147.37
5754,1754,1754,02244de7-9f1d-49c7-804d-5d5f5ee2faea,53,With Spouse,Toronto,43.65344175,-79.37551814,fulltime,47811.25,135,7,19,19,14,9,1,12,0,0,0,48303.91
5755,1755,1755,a3d7bbfc-01a3-4b63-810a-2143ae18975a,56,With Spouse,Toronto,43.66364455,-79.4646679,fulltime,49892.75,149,8,7,27,16,9,5,0,0,0,2,42539.68
5758,1758,1758,2477352a-eb00-4f95-b26c-ac4fcdc3cc53,61,With Spouse,Toronto,43.70418724,-79.40175156,fulltime,67350.9,146,7,16,28,12,12,5,0,0,0,0,65267.64
5759,1759,1759,74a3c87d-352a-4ff2-8f11-e9d325c194d4,45,With Spouse,Toronto,43.63619005,-79.40337067,parttime,14819.2,145,7,15,0,19,10,1,13,0,7,0,8981.81
5760,1760,1760,3b71bd3f-9730-4484-9c3f-55c8969c34b5,33,With Spouse,Toronto,43.68494705,-79.39678125,fulltime,76952,157,7,12,7,18,11,0,0,0,0,0,83687.16
5762,1762,1762,3c4d6d36-2f44-40aa-bb06-f9e194b8f914,62,With Spouse,Toronto,43.7268809,-79.41513271,fulltime,109293.7,136,7,12,7,23,10,0,12,0,0,0,107535.12
5764,1764,1764,b30c8faa-c37b-4b5a-ba4a-ebe28158a114,49,With Spouse,Toronto,43.67297511,-79.34963314,fulltime,59361.5,139,8,12,33,15,10,0,0,0,0,2,54077.41
5767,1767,1767,b13dada9-69fe-4cf6-acb2-3f3f541f1e2d,63,With Spouse,Toronto,43.68251151,-79.29620591,fulltime,40347.45,139,6,12,0,19,10,1,0,0,0,0,33120.6
5779,1779,1779,c5eaced1-8410-441b-8a64-d28b8893ab38,36,With Spouse,Toronto,43.70097774,-79.41192107,fulltime,142450,149,7,9,0,24,8,0,0,0,0,2,157971.66
5781,1781,1781,d3289e84-e90e-41be-ac85-417a3725eade,32,With Spouse,Toronto,43.65696462,-79.44652243,fulltime,47054,155,7,21,13,12,9,0,0,0,0,0,40260.4
5801,1801,1801,1009f0de-4cef-4586-9d6a-c1c69531c904,34,With Spouse,Toronto,43.67418882,-79.42070063,fulltime,65057,142,8,25,27,19,12,5,0,0,0,0,62609.61
5805,1805,1805,e731062d-4837-4806-a039-9c52c9bab10d,55,With Spouse,Toronto,43.64669352,-79.45382635,parttime,32010.25,144,7,14,6,27,8,1,0,0,0,0,19132.95
5809,1809,1809,6761c30f-0573-47cb-a329-292cb3e85204,38,With Spouse,Toronto,43.64790581,-79.43728546,fulltime,37349,139,7,10,12,15,7,1,0,0,0,0,38639.65
5815,1815,1815,c81a7504-0098-4b0c-a433-c680363598a6,59,With Spouse,Toronto,43.66177204,-79.35321516,parttime,29193.9,143,7,139,7,23,7,1,0,1,0,0,14973.2729
5817,1817,1817,9a6de328-4a13-40ce-ac51-04c31da62ced,35,With Spouse,Toronto,43.65696462,-79.44652243,fulltime,44614,153,6,151,34,20,9,5,0,0,0,0,38127.39
5818,1818,1818,fdb3b920-0ec9-4eaa-8517-c228bb0094b8,36,With Spouse,Toronto,43.65340849,-79.47003948,fulltime,91632,147,7,8,6,18,10,0,0,0,0,0,101844.42
5819,1819,1819,b0eac077-f758-41d9-8993-5e491d6fcda8,51,With Spouse,Toronto,43.70340891,-79.40838781,fulltime,153055.8,147,6,17,20,17,13,6,0,7,0,0,166004.05
5820,1820,1820,5a515336-bdd3-4d9b-9b86-2b86eebe651f,66,With Spouse,Toronto,43.69434425,-79.39756352,fulltime,65902.45,150,6,13,19,23,7,1,0,0,0,0,69549.81
5824,1824,1824,8b5254c1-64c3-42dc-b410-9a62e81f94d6,48,With Spouse,Toronto,43.64502163,-79.42065871,fulltime,36792.8,147,5,15,6,13,7,1,0,0,0,0,24334.06
5826,1826,1826,3a205977-9107-4594-9d78-43e7f570895b,55,With Spouse,Toronto,43.67642857,-79.39761019,fulltime,47906.7,139,6,6,0,18,9,0,0,0,0,0,44367.97
5829,1829,1829,9065b69e-ec56-4da2-a460-9ac9020241dd,30,With Spouse,Toronto,43.66445216,-79.3881835,parttime,14378.43,149,6,31,7,18,7,1,14,2,0,0,11288.07883
5830,1830,1830,f4830124-2f98-4225-a974-2b1162ff5dcb,41,With Spouse,Toronto,43.67466488,-79.32309474,fulltime,43389.5,154,7,9,0,14,9,0,0,0,0,0,35403.82
5832,1832,1832,8ffd66e4-bd24-4919-9b8d-1ef0e98332cc,55,With Spouse,Toronto,43.68817766,-79.40151852,fulltime,73878.3,148,6,139,19,13,12,0,13,0,0,0,79284.62
5833,1833,1833,85ea5985-72df-4f8d-a8dc-aa8945c8ed85,59,With Spouse,Toronto,43.69701387,-79.40327702,fulltime,40933.1,151,7,17,27,17,11,5,12,7,0,0,38250.49
5846,1846,1846,0266376b-a342-4ced-8f9e-e26c14b1dda4,55,With Spouse,Toronto,43.69312979,-79.39633421,fulltime,50506.85,151,7,6,6,16,8,0,0,0,7,0,54378.47
5855,1855,1855,4336b197-85eb-4681-808b-6b73d91e674a,44,With Spouse,Toronto,43.64496022,-79.44083682,parttime,26568.3,146,5,8,0,18,6,0,0,0,0,0,18872.26
5858,1858,1858,bc4de5fe-9ffe-41c3-b3de-44597f369bd3,46,With Spouse,Toronto,43.68190055,-79.35665268,fulltime,50138,151,7,17,36,18,10,5,0,0,0,0,42948.05
5871,1871,1871,c29781ae-5045-4d9f-9456-c9838a835825,50,With Spouse,Toronto,43.68039474,-79.2976243,fulltime,60970.8,149,5,141,19,12,12,1,0,0,0,0,64122.53
5872,1872,1872,790b3307-168a-4633-b42f-801f764d058f,45,With Spouse,Toronto,43.66873383,-79.38134881,fulltime,48217.4,153,8,144,19,24,9,6,0,0,0,0,47091.35
5886,1886,1886,5d0760d1-c2cc-4f2b-b7fb-bce26317f455,48,With Spouse,Toronto,43.68627265,-79.41016261,fulltime,89442.1,141,7,19,13,23,9,0,0,0,0,0,90063.14
5890,1890,1890,c2b35028-b024-40da-b3fe-20db13b0a3d6,50,With Spouse,Toronto,43.67196476,-79.37457912,parttime,16344.9,151,7,8,6,22,10,0,0,0,0,0,10527.81
5893,1893,1893,8142e54d-cdaf-4f37-a233-da09b813b7b2,46,With Spouse,Toronto,43.6986773,-79.40662268,fulltime,35543.2,149,7,141,34,18,11,5,0,0,0,0,26156.99
5896,1896,1896,c51def51-2612-430f-a2af-7ba93dc94d0b,56,With Spouse,Toronto,43.66944914,-79.48258174,fulltime,52212.3,142,7,142,13,15,8,1,0,0,0,0,54659.61
5902,1902,1902,00aed42b-89c6-47f5-b5e2-be4f970f0dff,54,With Spouse,Toronto,43.6812342,-79.29196138,fulltime,67020.85,147,6,7,12,20,8,1,0,0,0,0,63987.35
5907,1907,1907,d15ee68d-1f1e-43de-90ee-ec0ad4fab15b,36,With Spouse,Toronto,43.69913706,-79.39941614,fulltime,70803,150,7,142,40,15,11,0,0,0,0,2,67189.02
5909,1909,1909,542ce3e9-8d85-47f8-bc76-a473e9fc7450,46,With Spouse,Toronto,43.67191084,-79.38519572,fulltime,51817.7,150,6,154,13,15,8,0,0,0,0,0,51354.6
5911,1911,1911,9fb5cbea-c16b-4880-a06d-d201efc483ad,36,With Spouse,Toronto,43.66163242,-79.42253837,fulltime,44715,156,2,138,34,14,10,1,0,0,0,0,36417.69
5915,1915,1915,accebebb-f1bf-4814-9ffd-701e5b829a31,66,With Spouse,Toronto,43.68309776,-79.40295549,fulltime,58530.45,140,7,145,49,14,11,5,13,0,0,0,49482.51
5919,1919,1919,41c701a8-91dc-4d2d-9a63-646448722624,65,With Spouse,Toronto,43.68251151,-79.29620591,parttime,34844.1,150,8,18,27,20,11,6,0,0,0,0,26428.5
5926,1926,1926,e1425be6-a6e9-4af4-be12-d5e8935ba8c9,52,With Spouse,Toronto,43.64669352,-79.45382635,parttime,31156.95,141,8,14,27,19,13,6,0,0,0,0,22376.94
5928,1928,1928,cf710f63-750f-44a4-8bd8-5b1e8a708760,31,With Spouse,Toronto,43.64525133,-79.41678274,parttime,16169.01,155,6,21,28,17,8,5,0,3,0,0,11407.09094
5936,1936,1936,3ccd0e3a-5669-46a3-a50f-98f6c8097547,45,With Spouse,Toronto,43.6471627,-79.4893685,fulltime,65238.8,145,8,11,12,16,12,5,0,0,0,4,61689.69
5937,1937,1937,f0f1caec-8634-436a-8903-049a74678615,52,With Spouse,Toronto,43.69701387,-79.40327702,fulltime,54467.45,142,7,15,0,17,8,0,0,0,0,0,51416.53
5939,1939,1939,454b0091-ce4c-4915-8126-331d6bd0c4b6,52,With Spouse,Toronto,43.70340891,-79.40838781,unemployed,0,111,0,7,0,0,0,0,0,6,0,0,2355.971782
5943,1943,1943,64370017-1081-4f3c-b8a4-4aab6e2f0dc0,45,With Spouse,Toronto,43.63619005,-79.40337067,parttime,13460.7,147,6,17,27,16,9,1,0,4,0,0,10569.94317
5950,1950,1950,e06bd159-364e-43f8-9215-f6acc77f8c77,65,With Spouse,Toronto,43.67488125,-79.36930794,fulltime,64288.4,145,8,145,45,15,13,1,0,0,0,3,56864.19
5956,1956,1956,35ca09eb-6e9e-4931-aacd-e7594494b246,33,With Spouse,Toronto,43.71129881,-79.41209806,fulltime,301257,146,7,12,34,16,12,0,12,0,7,0,320443.33
5958,1958,1958,a6f66d96-7c2f-4c28-89a5-af9bf0ab84e5,47,With Spouse,Toronto,43.64136658,-79.39976534,fulltime,59244.9,147,7,14,19,19,12,1,0,0,0,0,61408.2
5963,1963,1963,2c7ce79e-47f4-4584-bb77-8edf3095f95d,54,With Spouse,Toronto,43.67069797,-79.32995091,fulltime,53991.35,145,5,13,13,17,11,0,0,0,0,0,57027.39
5964,1964,1964,07e62c23-1eee-45e6-9497-2b596eb54bb1,34,With Spouse,Toronto,43.65038162,-79.37735238,fulltime,41134,144,5,15,6,19,10,0,0,0,0,0,43053.86
5976,1976,1976,d085c2b7-0729-417f-aaf1-f0408de5a5d6,49,With Spouse,Toronto,43.64699032,-79.37347776,parttime,25993,141,5,18,12,26,10,0,11,0,0,0,24154.76
5978,1978,1978,e471c659-0f4d-4f8c-a29c-3c9fc600cc4d,33,With Spouse,Toronto,43.65340849,-79.47003948,fulltime,76373,146,5,142,19,27,8,0,0,0,7,0,81874.95
5980,1980,1980,794ac1d5-1cd8-4756-b1d7-ccb495337ff7,38,With Spouse,Toronto,43.68189391,-79.30816132,fulltime,56980,146,5,8,0,12,8,1,0,0,7,0,51350.51
5990,1990,1990,20083ed2-3086-42b3-833b-8937d5d63cfe,64,With Spouse,Toronto,43.67654198,-79.33664054,parttime,26210.5,141,7,136,34,14,11,6,13,0,0,0,17429.77
5991,1991,1991,f73080e2-6ae2-4dce-8845-4f7dc4b6f108,78,With Spouse,Toronto,43.72235343,-79.40257175,unemployed,16993.9,142,7,4,6,21,9,0,5,0,7,0,14647.05
5994,1994,1994,402a38ff-3e48-46d5-ab3f-4f01789e8fca,43,With Spouse,Toronto,43.66159954,-79.41663679,fulltime,50767.2,143,6,7,0,18,8,0,0,0,0,0,40598.17
5998,1998,1998,ebb8ad62-8ca8-4452-8b36-104c4c172547,60,With Spouse,Toronto,43.67784786,-79.45015487,fulltime,52653.9,148,7,12,12,28,8,0,0,0,0,0,54982.6
5999,1999,1999,1a4d4e0c-9783-486a-b4d3-555cde4f246e,39,With Spouse,Toronto,43.67418882,-79.42070063,fulltime,65467,151,7,17,6,19,9,1,0,0,0,0,62553
6001,2001,2001,2f556fc0-ebd8-406d-a4b8-b38319ec8f68,34,With Spouse,Toronto,43.64015634,-79.45314423,fulltime,111767,157,7,15,18,16,9,1,0,0,0,0,123744.25
6003,2003,2003,9b2efac5-405b-4f8e-9a05-4fd79f748c7a,58,With Spouse,Toronto,43.66737141,-79.31106072,fulltime,139936.6,144,7,7,0,13,7,0,0,0,0,0,154338.85
6004,2004,2004,84034283-c124-43c8-bbf1-b812b4082322,65,With Spouse,Toronto,43.65556123,-79.39973547,parttime,17689,133,7,13,6,21,9,0,13,0,0,0,13949.3
6008,2008,2008,b37c625c-b83b-43a8-9beb-e164de3a75b4,40,With Spouse,Toronto,43.65603603,-79.36371798,fulltime,35653,149,6,141,19,13,10,0,0,0,7,0,35653.63
6012,2012,2012,0ba71e5e-ff97-422f-a7bf-afc742395dea,38,With Spouse,Toronto,43.66163242,-79.42253837,fulltime,50658,144,7,141,13,26,9,0,0,0,7,0,40440.5
6015,2015,2015,f47dd0f8-cede-4e1b-a01a-d01c4ef4e9df,58,With Spouse,Toronto,43.72914185,-79.39947192,fulltime,129136.95,144,7,6,12,17,8,1,0,0,0,0,132135.5
6021,2021,2021,67a7be2c-b8a4-4277-9a55-b2e9db1ea27f,39,With Spouse,Toronto,43.67363326,-79.43395453,fulltime,21407,143,6,9,6,25,8,1,0,0,0,0,18950.63
6031,2031,2031,c14506d3-53dd-49cc-900c-d035e7016544,64,With Spouse,Toronto,43.67830665,-79.29132194,fulltime,52270.9,138,7,16,27,15,12,5,0,0,0,0,47469.2
6046,2046,2046,222d52fc-cb9d-4fa0-96d4-6e85d9420a95,35,With Spouse,Toronto,43.66925972,-79.45779566,fulltime,36100,146,7,12,0,16,10,0,0,0,0,0,35673.35
6054,2054,2054,e65556a9-79fc-4cc7-9b42-c4659982ba29,32,With Spouse,Toronto,43.69719135,-79.39033747,fulltime,34771,151,6,12,6,14,8,0,0,0,0,0,33655.23
6057,2057,2057,f622a0a6-5844-4d5c-9c7b-c58b262929e5,47,With Spouse,Toronto,43.67363326,-79.43395453,parttime,24627.9,147,5,10,6,13,7,1,13,0,0,0,23992.04
6065,2065,2065,614a80b3-3a27-4104-a980-2cbbeb5eb385,46,With Spouse,Toronto,43.64601548,-79.39406443,fulltime,53768,142,6,9,0,21,8,0,12,0,0,0,52578.39
6071,2071,2071,87a4b8c7-99ae-4b61-b611-178b93336527,37,With Spouse,Toronto,43.69913706,-79.39941614,fulltime,91050,147,6,145,6,18,9,2,0,0,7,0,85188.39
6072,2072,2072,7d51c7ef-3619-47e3-ad27-b5da8c39c024,57,With Spouse,Toronto,43.67069797,-79.32995091,fulltime,48179.25,137,8,8,7,25,5,0,0,0,0,0,51807.31
6076,2076,2076,7e858a18-428e-4cb7-bb2d-19906035ad59,60,With Spouse,Toronto,43.67488125,-79.36930794,fulltime,65548.85,148,7,7,0,11,9,0,0,0,7,0,59526.23
6079,2079,2079,3dccf848-269e-4114-b34a-eba0e11c2563,44,With Spouse,Toronto,43.68658053,-79.39755261,fulltime,85772.5,149,6,141,12,17,7,1,0,0,0,0,82997.44
6084,2084,2084,51f7aec0-d7ec-498c-93f1-a9c2d7bbf468,48,With Spouse,Toronto,43.6986773,-79.40662268,fulltime,37248.2,151,7,9,0,16,10,1,0,0,0,0,32256.04
6088,2088,2088,4e2e53d1-0e88-4258-88f5-c0a9d34fc2ca,48,With Spouse,Toronto,43.68627265,-79.41016261,fulltime,85580,141,6,154,21,12,13,5,0,0,0,3,83198.41
6089,2089,2089,98e76141-56d3-4d24-b3c3-c31b06b5dbba,27,With Spouse,Toronto,43.69719135,-79.39033747,parttime,12267.42,148,7,11,19,16,9,5,0,7,0,0,10363.21
6090,2090,2090,c18ee90c-92ca-4132-bcbe-a13c2fc8f642,64,With Spouse,Toronto,43.6764581,-79.33892823,parttime,29640,144,7,6,27,16,8,5,0,0,0,0,20020.78
6100,2100,2100,8c8e7070-b545-4362-8408-eb0197ebadf3,47,With Spouse,Toronto,43.68793702,-79.39302703,fulltime,42616.2,147,7,152,13,12,11,0,0,0,0,0,42333.54
6103,2103,2103,949a8158-7f4f-483b-a59b-1b25182a4238,35,With Spouse,Toronto,43.6570981,-79.42399345,fulltime,40185,150,7,10,6,14,8,0,13,0,0,0,31073.75
6105,2105,2105,6af26999-c991-43cc-814d-657fac50e4bb,59,With Spouse,Toronto,43.7184397,-79.40347924,parttime,34441.35,149,5,138,14,18,10,1,0,0,0,0,34430.12
6106,2106,2106,8ea1af57-a912-49ec-aa0f-5c892312f2f7,58,With Spouse,Toronto,43.66944914,-79.48258174,fulltime,42478.7,146,5,7,13,26,9,0,0,0,0,0,44694.25
6107,2107,2107,c64716bb-576e-406b-a1ae-b7917ec3e695,53,With Spouse,Toronto,43.667175,-79.31843419,fulltime,124204.6,150,7,16,35,28,12,5,0,0,0,0,114940.82
6108,2108,2108,a0e5dd17-e2a2-4942-b428-a4769fc0f1cf,59,With Spouse,Toronto,43.6559643,-79.39059094,fulltime,48806,146,7,14,0,13,8,1,0,0,7,0,38061.78
6111,2111,2111,03acddf9-056e-46af-97ab-6dddfa63c9a8,40,With Spouse,Toronto,43.64790581,-79.43728546,fulltime,36352,149,7,8,6,16,11,1,0,0,0,0,38029.97
6118,2118,2118,e9d54cc1-c1eb-439f-842c-6a0b092b31fc,55,With Spouse,Toronto,43.66601142,-79.40785421,fulltime,65421.2,148,7,15,7,18,8,1,13,0,0,0,59363.5
6125,2125,2125,20d3b4ac-0ff1-46ac-a341-210e7a201d55,47,With Spouse,Toronto,43.67191084,-79.38519572,fulltime,46565.2,149,6,17,6,13,11,1,11,0,0,0,47992.3
6126,2126,2126,aa610b97-0955-41a0-bd59-46fd29a99552,61,With Spouse,Toronto,43.67699142,-79.42715728,fulltime,119318.25,145,8,9,27,13,11,5,0,0,0,0,111453.15
